jahr_von,jahr_bis,cluster_alt,cluster_neu,schnitt,n_alt,n_neu,anteil_alt,anteil_neu,jaccard
2021,2022,77,71,103,108,113,0.9537037037037037,0.911504424778761,0.8728813559322034
2021,2022,77,79,1,108,718,0.009259259259259259,0.001392757660167131,0.0012121212121212121
2021,2022,77,103,1,108,246,0.009259259259259259,0.0040650406504065045,0.0028328611898017
2021,2022,78,100,32,294,35,0.10884353741496598,0.9142857142857143,0.10774410774410774
2021,2022,78,103,218,294,246,0.7414965986394558,0.8861788617886179,0.6770186335403726
2021,2022,79,86,56,72,65,0.7777777777777778,0.8615384615384616,0.691358024691358
2021,2022,79,87,2,72,41,0.027777777777777776,0.04878048780487805,0.018018018018018018
2021,2022,79,123,1,72,136,0.013888888888888888,0.007352941176470588,0.004830917874396135
2021,2022,80,87,31,43,41,0.7209302325581395,0.7560975609756098,0.5849056603773585
2021,2022,80,184,1,43,49,0.023255813953488372,0.02040816326530612,0.01098901098901099
2021,2022,81,62,1,65,822,0.015384615384615385,0.0012165450121654502,0.001128668171557562
2021,2022,81,67,1,65,59,0.015384615384615385,0.01694915254237288,0.008130081300813009
2021,2022,81,102,57,65,71,0.8769230769230769,0.8028169014084507,0.7215189873417721
2021,2022,82,111,40,42,43,0.9523809523809523,0.9302325581395349,0.8888888888888888
2021,2022,83,11,1,305,39,0.003278688524590164,0.02564102564102564,0.0029154518950437317
2021,2022,83,62,1,305,822,0.003278688524590164,0.0012165450121654502,8.880994671403197e-4
2021,2022,83,147,218,305,235,0.7147540983606557,0.9276595744680851,0.6770186335403726
2021,2022,83,149,1,305,266,0.003278688524590164,0.0037593984962406013,0.0017543859649122807
2021,2022,84,126,35,36,41,0.9722222222222222,0.8536585365853658,0.8333333333333334
2021,2022,85,135,64,68,73,0.9411764705882353,0.8767123287671232,0.8311688311688312
2021,2022,86,73,48,53,67,0.9056603773584906,0.7164179104477612,0.6666666666666666
2021,2022,87,125,49,49,97,1,0.5051546391752577,0.5051546391752577
2021,2022,88,125,31,32,97,0.96875,0.31958762886597936,0.3163265306122449
2021,2022,89,131,59,62,66,0.9516129032258065,0.8939393939393939,0.855072463768116
2021,2022,90,97,32,35,48,0.9142857142857143,0.6666666666666666,0.6274509803921569
2021,2022,91,79,1,81,718,0.012345679012345678,0.001392757660167131,0.0012531328320802004
2021,2022,91,80,1,81,76,0.012345679012345678,0.013157894736842105,0.00641025641025641
2021,2022,91,108,74,81,87,0.9135802469135802,0.8505747126436781,0.7872340425531915
2021,2022,92,32,5,133,31,0.03759398496240601,0.16129032258064516,0.031446540880503145
2021,2022,92,33,1,133,52,0.007518796992481203,0.019230769230769232,0.005434782608695652
2021,2022,92,84,115,133,122,0.8646616541353384,0.9426229508196722,0.8214285714285714
2021,2022,92,89,1,133,71,0.007518796992481203,0.014084507042253521,0.0049261083743842365
2021,2022,93,115,100,113,100,0.8849557522123894,1,0.8849557522123894
2021,2022,93,116,2,113,47,0.017699115044247787,0.0425531914893617,0.012658227848101266
2021,2022,94,116,24,30,47,0.8,0.5106382978723404,0.4528301886792453
2021,2022,95,0,1,193,115,0.0051813471502590676,0.008695652173913044,0.003257328990228013
2021,2022,95,60,1,193,203,0.0051813471502590676,0.0049261083743842365,0.002531645569620253
2021,2022,95,103,1,193,246,0.0051813471502590676,0.0040650406504065045,0.00228310502283105
2021,2022,95,112,181,193,196,0.9378238341968912,0.923469387755102,0.8701923076923077
2021,2022,95,148,1,193,92,0.0051813471502590676,0.010869565217391304,0.0035211267605633804
2021,2022,96,158,105,123,110,0.8536585365853658,0.9545454545454546,0.8203125
2021,2022,96,170,1,123,79,0.008130081300813009,0.012658227848101266,0.004975124378109453
2021,2022,97,132,48,49,83,0.9795918367346939,0.5783132530120482,0.5714285714285714
2021,2022,98,132,9,97,83,0.09278350515463918,0.10843373493975904,0.05263157894736842
2021,2022,98,133,79,97,91,0.8144329896907216,0.8681318681318682,0.7247706422018348
2021,2022,99,124,29,33,38,0.8787878787878788,0.7631578947368421,0.6904761904761905
2021,2022,99,130,1,33,105,0.030303030303030304,0.009523809523809525,0.0072992700729927005
2021,2022,100,130,93,98,105,0.9489795918367347,0.8857142857142857,0.8454545454545455
2021,2022,100,173,1,98,993,0.01020408163265306,0.0010070493454179255,9.174311926605505e-4
2021,2022,101,62,1,128,822,0.0078125,0.0012165450121654502,0.001053740779768177
2021,2022,101,120,120,128,133,0.9375,0.9022556390977443,0.851063829787234
2021,2022,102,120,1,173,133,0.005780346820809248,0.007518796992481203,0.003278688524590164
2021,2022,102,128,154,173,162,0.8901734104046243,0.9506172839506173,0.850828729281768
2021,2022,102,129,6,173,31,0.03468208092485549,0.1935483870967742,0.030303030303030304
2021,2022,103,54,1,80,77,0.0125,0.012987012987012988,0.00641025641025641
2021,2022,103,59,1,80,374,0.0125,0.00267379679144385,0.002207505518763797
2021,2022,103,95,75,80,106,0.9375,0.7075471698113207,0.6756756756756757
2021,2022,104,92,44,48,55,0.9166666666666666,0.8,0.7457627118644068
2021,2022,105,93,174,189,241,0.9206349206349206,0.7219917012448133,0.6796875
2021,2022,105,173,1,189,993,0.005291005291005291,0.0010070493454179255,8.46740050804403e-4
2021,2022,106,62,1,82,822,0.012195121951219513,0.0012165450121654502,0.0011074197120708748
2021,2022,106,101,46,82,61,0.5609756097560976,0.7540983606557377,0.4742268041237113
2021,2022,107,94,1,64,66,0.015625,0.015151515151515152,0.007751937984496124
2021,2022,107,114,53,64,59,0.828125,0.8983050847457628,0.7571428571428571
2021,2022,108,25,2,157,342,0.012738853503184714,0.005847953216374269,0.004024144869215292
2021,2022,108,61,2,157,44,0.012738853503184714,0.045454545454545456,0.010050251256281407
2021,2022,108,62,1,157,822,0.006369426751592357,0.0012165450121654502,0.0010224948875255625
2021,2022,108,104,145,157,152,0.9235668789808917,0.9539473684210527,0.8841463414634146
2021,2022,109,127,173,178,188,0.9719101123595506,0.9202127659574468,0.8963730569948186
2021,2022,109,149,1,178,266,0.0056179775280898875,0.0037593984962406013,0.002257336343115124
2021,2022,110,36,1,152,190,0.006578947368421052,0.005263157894736842,0.002932551319648094
2021,2022,110,142,34,152,35,0.2236842105263158,0.9714285714285714,0.2222222222222222
2021,2022,110,143,62,152,63,0.40789473684210525,0.9841269841269841,0.40522875816993464
2021,2022,111,34,90,96,157,0.9375,0.5732484076433121,0.5521472392638037
2021,2022,111,62,2,96,822,0.020833333333333332,0.0024330900243309003,0.002183406113537118
2021,2022,111,119,1,96,38,0.010416666666666666,0.02631578947368421,0.007518796992481203
2021,2022,112,25,1,63,342,0.015873015873015872,0.0029239766081871343,0.0024752475247524753
2021,2022,112,36,1,63,190,0.015873015873015872,0.005263157894736842,0.003968253968253968
2021,2022,112,62,1,63,822,0.015873015873015872,0.0012165450121654502,0.0011312217194570137
2021,2022,112,94,45,63,66,0.7142857142857143,0.6818181818181818,0.5357142857142857
2021,2022,113,138,1,44,42,0.022727272727272728,0.023809523809523808,0.011764705882352941
2021,2022,113,139,33,44,34,0.75,0.9705882352941176,0.7333333333333333
2021,2022,114,18,1,164,117,0.006097560975609756,0.008547008547008548,0.0035714285714285713
2021,2022,114,34,1,164,157,0.006097560975609756,0.006369426751592357,0.003125
2021,2022,114,117,32,164,41,0.1951219512195122,0.7804878048780488,0.18497109826589594
2021,2022,114,118,85,164,90,0.5182926829268293,0.9444444444444444,0.5029585798816568
2021,2022,114,147,1,164,235,0.006097560975609756,0.00425531914893617,0.002512562814070352
2021,2022,115,83,1,128,37,0.0078125,0.02702702702702703,0.006097560975609756
2021,2022,115,93,1,128,241,0.0078125,0.004149377593360996,0.002717391304347826
2021,2022,115,95,1,128,106,0.0078125,0.009433962264150943,0.004291845493562232
2021,2022,115,113,23,128,51,0.1796875,0.45098039215686275,0.14743589743589744
2021,2022,115,122,36,128,48,0.28125,0.75,0.2571428571428571
2021,2022,115,123,3,128,136,0.0234375,0.022058823529411766,0.011494252873563218
2021,2022,116,52,1,79,102,0.012658227848101266,0.00980392156862745,0.005555555555555556
2021,2022,116,62,1,79,822,0.012658227848101266,0.0012165450121654502,0.0011111111111111111
2021,2022,116,123,69,79,136,0.8734177215189873,0.5073529411764706,0.4726027397260274
2021,2022,117,146,82,84,89,0.9761904761904762,0.9213483146067416,0.9010989010989011
2021,2022,117,153,1,84,35,0.011904761904761904,0.02857142857142857,0.00847457627118644
2021,2022,118,148,53,56,92,0.9464285714285714,0.5760869565217391,0.5578947368421052
2021,2022,119,119,33,39,38,0.8461538461538461,0.868421052631579,0.75
2021,2022,120,144,111,114,200,0.9736842105263158,0.555,0.5467980295566502
2021,2022,121,144,59,60,200,0.9833333333333333,0.295,0.2935323383084577
2021,2022,122,103,1,262,246,0.003816793893129771,0.0040650406504065045,0.0019723865877712033
2021,2022,122,135,3,262,73,0.011450381679389313,0.0410958904109589,0.009036144578313253
2021,2022,122,147,1,262,235,0.003816793893129771,0.00425531914893617,0.0020161290322580645
2021,2022,122,149,232,262,266,0.8854961832061069,0.8721804511278195,0.7837837837837838
2021,2022,123,6,1,117,95,0.008547008547008548,0.010526315789473684,0.004739336492890996
2021,2022,123,145,99,117,107,0.8461538461538461,0.9252336448598131,0.792
2021,2022,123,149,1,117,266,0.008547008547008548,0.0037593984962406013,0.002617801047120419
2021,2022,124,103,1,55,246,0.01818181818181818,0.0040650406504065045,0.0033333333333333335
2021,2022,124,138,36,55,42,0.6545454545454545,0.8571428571428571,0.5901639344262295
2021,2022,124,139,1,55,34,0.01818181818181818,0.029411764705882353,0.011363636363636364
2021,2022,124,145,1,55,107,0.01818181818181818,0.009345794392523364,0.006211180124223602
2021,2022,125,121,80,91,89,0.8791208791208791,0.898876404494382,0.8
2021,2022,125,173,1,91,993,0.01098901098901099,0.0010070493454179255,9.233610341643582e-4
2021,2022,126,0,5,818,115,0.006112469437652812,0.043478260869565216,0.005387931034482759
2021,2022,126,1,2,818,183,0.0024449877750611247,0.01092896174863388,0.002002002002002002
2021,2022,126,2,2,818,49,0.0024449877750611247,0.04081632653061224,0.0023121387283236996
2021,2022,126,5,1,818,43,0.0012224938875305623,0.023255813953488372,0.0011627906976744186
2021,2022,126,7,3,818,112,0.003667481662591687,0.026785714285714284,0.003236245954692557
2021,2022,126,8,1,818,44,0.0012224938875305623,0.022727272727272728,0.0011614401858304297
2021,2022,126,9,1,818,66,0.0012224938875305623,0.015151515151515152,0.0011325028312570782
2021,2022,126,14,4,818,52,0.004889975550122249,0.07692307692307693,0.004618937644341801
2021,2022,126,16,2,818,85,0.0024449877750611247,0.023529411764705882,0.0022197558268590455
2021,2022,126,17,3,818,108,0.003667481662591687,0.027777777777777776,0.0032502708559046588
2021,2022,126,19,1,818,72,0.0012224938875305623,0.013888888888888888,0.0011248593925759281
2021,2022,126,22,1,818,31,0.0012224938875305623,0.03225806451612903,0.0011792452830188679
2021,2022,126,25,14,818,342,0.017114914425427872,0.04093567251461988,0.012216404886561954
2021,2022,126,27,1,818,49,0.0012224938875305623,0.02040816326530612,0.0011547344110854503
2021,2022,126,29,1,818,129,0.0012224938875305623,0.007751937984496124,0.0010570824524312897
2021,2022,126,31,1,818,92,0.0012224938875305623,0.010869565217391304,0.0011001100110011
2021,2022,126,32,2,818,31,0.0024449877750611247,0.06451612903225806,0.0023612750885478157
2021,2022,126,34,8,818,157,0.009779951100244499,0.050955414012738856,0.008273009307135471
2021,2022,126,36,1,818,190,0.0012224938875305623,0.005263157894736842,9.930486593843098e-4
2021,2022,126,39,1,818,41,0.0012224938875305623,0.024390243902439025,0.0011655011655011655
2021,2022,126,40,4,818,170,0.004889975550122249,0.023529411764705882,0.0040650406504065045
2021,2022,126,41,1,818,90,0.0012224938875305623,0.011111111111111112,0.0011025358324145535
2021,2022,126,43,3,818,74,0.003667481662591687,0.04054054054054054,0.003374578177727784
2021,2022,126,44,1,818,54,0.0012224938875305623,0.018518518518518517,0.001148105625717566
2021,2022,126,45,2,818,55,0.0024449877750611247,0.03636363636363636,0.002296211251435132
2021,2022,126,46,2,818,38,0.0024449877750611247,0.05263157894736842,0.00234192037470726
2021,2022,126,48,2,818,122,0.0024449877750611247,0.01639344262295082,0.0021321961620469083
2021,2022,126,52,4,818,102,0.004889975550122249,0.0392156862745098,0.004366812227074236
2021,2022,126,53,2,818,68,0.0024449877750611247,0.029411764705882353,0.0022624434389140274
2021,2022,126,54,1,818,77,0.0012224938875305623,0.012987012987012988,0.0011185682326621924
2021,2022,126,56,8,818,102,0.009779951100244499,0.0784313725490196,0.008771929824561403
2021,2022,126,57,1,818,43,0.0012224938875305623,0.023255813953488372,0.0011627906976744186
2021,2022,126,59,3,818,374,0.003667481662591687,0.008021390374331552,0.002523128679562658
2021,2022,126,60,1,818,203,0.0012224938875305623,0.0049261083743842365,9.80392156862745e-4
2021,2022,126,61,2,818,44,0.0024449877750611247,0.045454545454545456,0.002325581395348837
2021,2022,126,62,381,818,822,0.46577017114914426,0.4635036496350365,0.30262112787926926
2021,2022,126,64,1,818,67,0.0012224938875305623,0.014925373134328358,0.0011312217194570137
2021,2022,126,65,1,818,55,0.0012224938875305623,0.01818181818181818,0.0011467889908256881
2021,2022,126,70,1,818,134,0.0012224938875305623,0.007462686567164179,0.0010515247108307045
2021,2022,126,71,1,818,113,0.0012224938875305623,0.008849557522123894,0.001075268817204301
2021,2022,126,72,1,818,32,0.0012224938875305623,0.03125,0.001177856301531213
2021,2022,126,73,1,818,67,0.0012224938875305623,0.014925373134328358,0.0011312217194570137
2021,2022,126,75,1,818,34,0.0012224938875305623,0.029411764705882353,0.0011750881316098707
2021,2022,126,76,3,818,355,0.003667481662591687,0.008450704225352112,0.002564102564102564
2021,2022,126,79,5,818,718,0.006112469437652812,0.006963788300835654,0.0032658393207054214
2021,2022,126,80,1,818,76,0.0012224938875305623,0.013157894736842105,0.0011198208286674132
2021,2022,126,84,2,818,122,0.0024449877750611247,0.01639344262295082,0.0021321961620469083
2021,2022,126,85,5,818,166,0.006112469437652812,0.030120481927710843,0.005107252298263534
2021,2022,126,93,5,818,241,0.006112469437652812,0.02074688796680498,0.004743833017077799
2021,2022,126,94,4,818,66,0.004889975550122249,0.06060606060606061,0.004545454545454545
2021,2022,126,95,1,818,106,0.0012224938875305623,0.009433962264150943,0.0010834236186348862
2021,2022,126,98,1,818,40,0.0012224938875305623,0.025,0.0011668611435239206
2021,2022,126,101,1,818,61,0.0012224938875305623,0.01639344262295082,0.0011389521640091116
2021,2022,126,102,2,818,71,0.0024449877750611247,0.028169014084507043,0.002254791431792559
2021,2022,126,103,8,818,246,0.009779951100244499,0.032520325203252036,0.007575757575757576
2021,2022,126,104,1,818,152,0.0012224938875305623,0.006578947368421052,0.0010319917440660474
2021,2022,126,105,1,818,43,0.0012224938875305623,0.023255813953488372,0.0011627906976744186
2021,2022,126,106,1,818,40,0.0012224938875305623,0.025,0.0011668611435239206
2021,2022,126,107,2,818,54,0.0024449877750611247,0.037037037037037035,0.0022988505747126436
2021,2022,126,109,2,818,65,0.0024449877750611247,0.03076923076923077,0.0022701475595913734
2021,2022,126,113,1,818,51,0.0012224938875305623,0.0196078431372549,0.001152073732718894
2021,2022,126,117,1,818,41,0.0012224938875305623,0.024390243902439025,0.0011655011655011655
2021,2022,126,118,1,818,90,0.0012224938875305623,0.011111111111111112,0.0011025358324145535
2021,2022,126,120,4,818,133,0.004889975550122249,0.03007518796992481,0.004223864836325237
2021,2022,126,121,1,818,89,0.0012224938875305623,0.011235955056179775,0.0011037527593818985
2021,2022,126,126,1,818,41,0.0012224938875305623,0.024390243902439025,0.0011655011655011655
2021,2022,126,127,1,818,188,0.0012224938875305623,0.005319148936170213,9.950248756218905e-4
2021,2022,126,128,1,818,162,0.0012224938875305623,0.006172839506172839,0.0010214504596527069
2021,2022,126,130,1,818,105,0.0012224938875305623,0.009523809523809525,0.0010845986984815619
2021,2022,126,133,1,818,91,0.0012224938875305623,0.01098901098901099,0.0011013215859030838
2021,2022,126,135,1,818,73,0.0012224938875305623,0.0136986301369863,0.0011235955056179776
2021,2022,126,136,1,818,112,0.0012224938875305623,0.008928571428571428,0.001076426264800861
2021,2022,126,140,3,818,137,0.003667481662591687,0.021897810218978103,0.0031512605042016808
2021,2022,126,146,2,818,89,0.0024449877750611247,0.02247191011235955,0.0022099447513812156
2021,2022,126,147,4,818,235,0.004889975550122249,0.01702127659574468,0.0038131553860819827
2021,2022,126,149,3,818,266,0.003667481662591687,0.011278195488721804,0.0027752081406105457
2021,2022,126,152,1,818,54,0.0012224938875305623,0.018518518518518517,0.001148105625717566
2021,2022,126,156,1,818,32,0.0012224938875305623,0.03125,0.001177856301531213
2021,2022,126,158,1,818,110,0.0012224938875305623,0.00909090909090909,0.0010787486515641855
2021,2022,126,160,1,818,92,0.0012224938875305623,0.010869565217391304,0.0011001100110011
2021,2022,126,164,5,818,46,0.006112469437652812,0.10869565217391304,0.005820721769499418
2021,2022,126,165,1,818,76,0.0012224938875305623,0.013157894736842105,0.0011198208286674132
2021,2022,126,167,1,818,115,0.0012224938875305623,0.008695652173913044,0.001072961373390558
2021,2022,126,169,1,818,36,0.0012224938875305623,0.027777777777777776,0.0011723329425556857
2021,2022,126,170,1,818,79,0.0012224938875305623,0.012658227848101266,0.0011160714285714285
2021,2022,126,173,12,818,993,0.014669926650366748,0.012084592145015106,0.006670372429127293
2021,2022,126,175,6,818,110,0.007334963325183374,0.05454545454545454,0.006507592190889371
